scenario_name,scenario_id,C,A,G,AS,highlighted
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,816.2306900010975,1001158.7506067978,40.96547145913797,0.44776141442206524,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,823.3110150185834,922539.4150957894,47.6989745458565,0.41407671281798897,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,826.2202262211148,957089.3772666734,41.428433095682735,0.4561702795949985,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,837.1080200285755,945489.0873288062,42.34466712481667,0.43870389039400015,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,843.4195108029089,853769.8416953711,44.25711366545856,0.4491695010692021,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,846.7072585825179,614157.9794923143,62.13951544233159,0.293562881901307,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,848.2492744581435,711686.7713763436,53.80537548007887,0.3906868038991969,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,849.8070931869655,864305.9325533629,43.07275255071862,0.472856723364001,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,856.4770368798595,890142.5199514754,42.08267475322026,0.45966400259950196,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,857.4646662518585,581390.9056953371,60.501834082595465,0.37499912541698066,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,862.8726345920136,778153.209605859,50.16496973087279,0.42064712381764946,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,868.3858623181679,519939.19411185035,66.99983705323747,0.26907005122358957,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,869.045892664799,502593.9157254995,66.86442575575875,0.2715480384665344,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,875.1304780293408,500966.1678865744,69.24689934573409,0.24557302132373388,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,876.8053765373121,556575.188486788,61.44166756686056,0.40260712261276216,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,883.4067101486394,462406.38835001254,67.4074989313745,0.2732138228590961,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,884.1974600223391,662231.8415341559,57.16629435257125,0.4206848920851199,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,888.898844337122,495940.9342692292,58.975906200927724,0.4229895673184093,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,891.4498075978015,451618.03794162464,67.41652772640805,0.2721108953639272,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,894.0336916422874,480241.2704010936,63.92572589527619,0.3280209059118483,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,894.0732997323555,475799.19983894884,66.55071996669648,0.27822996260646293,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,896.0090061123971,487003.63222218875,63.08638921024155,0.357059264847908,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,902.1368150091083,433570.04214600363,68.02879844754023,0.2693511047221366,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,906.7176212114922,455857.0017930068,63.41015239650059,0.35184475011949035,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,910.136544865246,480862.4773453742,62.62478405399314,0.3747497167654544,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,911.3340313922581,472752.94722169184,61.6878536542353,0.3836933217389792,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,920.0658898608682,638213.9868868536,51.768751367425686,0.44410442761350466,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,955.7410110249957,447867.69279335026,65.6449106299724,0.300565423371662,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,961.8582100237476,518585.7700339629,58.449451932161,0.41699270464802657,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,1075.7966810798516,441294.29672553483,61.12716676362539,0.3956399806538228,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,763.3933143935785,1020152.9179494872,53.196169969826954,0.38464159894652056,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,770.0184545744238,1155633.650898777,43.55668871380015,0.45241274228897277,
