algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2,145,0.5935524686504852,0.06653703342920558,0.05737336013891721,0.01799088119916205,640
msd_ag_nsga2,150,0.5952933355453932,0.06659835478918653,0.05658452101328909,0.017974028235838286,640
msd_ag_nsga2,155,0.5973267574551414,0.06675364216713975,0.05558032769553818,0.017855110580315157,640
msd_ag_nsga2,160,0.5990596875758869,0.06696459029109889,0.054879779771035066,0.01788609298858764,640
msd_ag_nsga2,165,0.60050365348377,0.06716128513577595,0.05421940910520865,0.01782761032560291,640
msd_ag_nsga2,170,0.6020441887677831,0.06720327670067021,0.053578456794495674,0.017779405870741095,640
msd_ag_nsga2,175,0.6035588908063165,0.06732242740697968,0.05292741266143271,0.017766478346165807,640
msd_ag_nsga2,180,0.6048349981947541,0.06752111672530892,0.052350824051840994,0.017752175527602616,640
msd_ag_nsga2,185,0.6063916390958564,0.0676382766289562,0.051704287871692345,0.017725432318834142,640
msd_ag_nsga2,190,0.6075034770618937,0.06783153168923012,0.051260181922259486,0.017743180177789277,640
msd_ag_nsga2,195,0.6088129379298918,0.06796559714266526,0.05065100622882388,0.017655620605709965,640
msd_ag_nsga2,200,0.6141266758514777,0.07186432057278223,0.051156791853329435,0.018085917192375435,480
msd_ag_nsga2,205,0.615232090712514,0.07197901912251817,0.05065576591508488,0.018130275790209975,480
msd_ag_nsga2,210,0.6163834526992713,0.07208792966193757,0.05011986044335582,0.018135112904435348,480
msd_ag_nsga2,215,0.6177196962106409,0.07209509512903152,0.04948396916710244,0.018110126230120947,480
msd_ag_nsga2,220,0.6187909223919903,0.07217162885947244,0.04903575719924344,0.018179480231197486,480
msd_ag_nsga2,225,0.6201207500765294,0.07205228835556127,0.04851833028314139,0.018164265873297298,480
msd_ag_nsga2,230,0.621083230144441,0.07209690561372568,0.04810961393650681,0.01820941448961226,480
msd_ag_nsga2,235,0.6224208097741162,0.07195379451731826,0.04747924445626809,0.018073445652302216,480
msd_ag_nsga2,240,0.6234245305656961,0.07197597608484087,0.04707671295118597,0.01809266367539127,480
msd_ag_nsga2,245,0.624239693728806,0.0721537214332881,0.046765891106890105,0.018137399942125265,480
msd_ag_nsga2,250,0.6405435021572051,0.060338798870285856,0.046894371828699766,0.01764783698569436,160
msd_ag_nsga2,255,0.6414202599985669,0.060524442535559206,0.04645658187797437,0.017540613276083594,160
msd_ag_nsga2,260,0.6423194616372662,0.060670346679148716,0.04615288919019545,0.017559890222790833,160
msd_ag_nsga2,265,0.6432729901504569,0.06086560791166814,0.04567649019222839,0.017630753506091522,160
msd_ag_nsga2,270,0.6441659157693255,0.060883350103266544,0.04535225372888055,0.017644925193516525,160
msd_ag_nsga2,275,0.6452412741600448,0.06105998974606564,0.04493430752990012,0.017704159431942902,160
msd_ag_nsga2,280,0.6463749318603712,0.06099685192840046,0.044513480473521175,0.017750789504063454,160
msd_ag_nsga2,285,0.6470403060330613,0.06108271641264541,0.044201804769062845,0.017691896090523688,160
msd_ag_nsga2,290,0.6479143491995069,0.061184809290502296,0.04385617525445412,0.01766403957656852,160
msd_ag_nsga2,295,0.6487820306696485,0.06132214003091014,0.043426735823736726,0.01766938991263363,160
nsga2,0,0.0011174759069473765,0.005949815069877791,1.0197464067952051,0.12419669181170134,640
nsga2,1,0.0025080773324425293,0.009178810975031487,0.9974354545385214,0.14075115008582548,640
nsga2,5,0.00813748255908221,0.02092256772237687,0.9479539579342857,0.17656977281692282,640
nsga2,10,0.017893202434186888,0.03841167121295981,0.9001608752977862,0.21288216195666912,640
nsga2,15,0.031976514102341175,0.060414375400109604,0.8487910394726018,0.2473494323308662,640
nsga2,20,0.051895322749224516,0.0831077443215031,0.7893243743919415,0.2771172099161996,640
