scenario_name,scenario_id,solution_type,node_id,uav_id,completion_time,T_i,a_i,b_i,is_key
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,33,2,209.84583238,264.8733587532803,174.87335875328029,354.8733587532803,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,34,2,182.29279146,187.4837589878344,97.48375898783439,277.4837589878344,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,35,2,98.19550792,263.7191924875729,173.7191924875729,353.7191924875729,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,36,2,141.23555392,180.61395073529377,90.61395073529377,270.61395073529377,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,37,2,118.61286972,365.9440389832962,275.9440389832962,455.9440389832962,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,38,2,171.57947196,213.3668241731966,123.36682417319659,303.3668241731966,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,39,2,159.22421772,163.8012188493413,73.8012188493413,253.8012188493413,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,40,2,127.12937138,365.075095422793,275.075095422793,455.075095422793,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,41,2,72.09939882,328.46928533363007,238.46928533363007,418.46928533363007,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,42,2,105.91171831,312.8567603619614,222.8567603619614,402.8567603619614,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,43,2,193.32539745,275.6660761497144,185.6660761497144,365.6660761497144,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,44,2,87.23972833,245.01419232632136,155.01419232632136,335.01419232632134,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,45,3,189.95661756,189.9566175645607,99.9566175645607,279.9566175645607,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,46,1,160.15441464,204.44711581646425,114.44711581646425,294.44711581646425,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,47,2,52.25628544,293.7239432793384,203.7239432793384,383.7239432793384,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,48,1,153.60617286,164.44629744874752,74.44629744874752,254.44629744874752,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,49,3,47.83803392,47.838033918184784,0.0,137.83803391818478,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,balanced,50,4,78.19968313,241.7651820528414,151.7651820528414,331.7651820528414,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,1,4,131.47005789,335.6898216844128,245.68982168441278,425.6898216844128,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,2,4,147.90301556,384.5863306127629,294.5863306127629,474.5863306127629,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,3,1,177.01127453,273.5323412128962,183.5323412128962,363.5323412128962,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,4,4,210.12805859,293.3309643243805,203.3309643243805,383.3309643243805,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,5,4,198.32259228,274.0564764768358,184.05647647683583,364.0564764768358,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,6,4,140.54712888,383.8403920483639,293.8403920483639,473.8403920483639,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,7,1,133.73633979,199.68105132050846,109.68105132050846,289.68105132050846,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,8,4,168.97468152,385.95214473971123,295.95214473971123,475.95214473971123,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,9,4,184.09258446,314.434394250427,224.43439425042698,404.434394250427,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,10,4,124.20153418,367.5722465301825,277.5722465301825,457.5722465301825,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,11,1,119.08020355,291.3505267534621,201.35052675346208,381.3505267534621,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,12,1,150.66487979,301.3806522158947,211.3806522158947,391.3806522158947,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,13,4,178.7244271,414.982447487139,324.982447487139,504.982447487139,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,14,1,195.80326983,245.50448117500758,155.50448117500758,335.5044811750076,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,15,4,162.1120865,318.8200283334864,228.8200283334864,408.8200283334864,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,16,4,113.28281855,298.29068536410483,208.29068536410483,388.29068536410483,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,17,1,216.34820574,355.42300120075197,265.42300120075197,445.42300120075197,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,18,4,189.50667329,252.1488106287265,162.1488106287265,342.1488106287265,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,19,4,99.17457562,363.4565598572153,273.4565598572153,453.4565598572153,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,20,1,144.72561602,285.540501541046,195.540501541046,375.540501541046,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,21,1,159.45467458,339.21048445122875,249.21048445122875,429.21048445122875,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,22,1,166.99020383,196.4885008313758,106.4885008313758,286.4885008313758,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,23,3,121.65949621,359.1626379620571,269.1626379620571,449.1626379620571,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,24,2,146.57237894,292.65801200790975,202.65801200790975,382.65801200790975,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,25,2,155.81833679,295.37931934297967,205.37931934297967,385.37931934297967,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,26,2,179.74724716,272.06692494459884,182.06692494459884,362.06692494459884,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,27,3,164.3308464,322.14326642681397,232.14326642681397,412.14326642681397,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,28,3,103.29355354,298.49793249191816,208.49793249191816,388.49793249191816,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,29,3,92.69226828,353.1119402802741,263.1119402802741,443.1119402802741,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,30,3,179.2374345,399.51563228939756,309.51563228939756,489.51563228939756,True
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,31,3,192.15984727,351.3002020254431,261.3002020254431,441.3002020254431,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,32,3,200.08045296,378.7229122035514,288.7229122035514,468.7229122035514,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,33,2,201.11689302,261.6982199951403,171.69821999514028,351.6982199951403,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,34,2,221.96863854,291.2782350138063,201.2782350138063,381.2782350138063,False
RH_M,mechanism_50_4_remote_hotspot_id04,cost_prioritized,35,3,171.27237273,342.22686169257145,252.22686169257145,432.22686169257145,True
