algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,main_30_3,multi_hotspot_boundary,95,0.016385904358608937,0.025067819666433358,0.7190904959452136,0.11570642518253774,80
moead,main_30_3,multi_hotspot_boundary,100,0.017178862976691724,0.026097060389307692,0.715624717033616,0.11709635063312336,80
moead,main_30_3,multi_hotspot_boundary,105,0.0182567085710142,0.026660834647620434,0.7113151016667132,0.11803969560846532,80
moead,main_30_3,multi_hotspot_boundary,110,0.019142325749931362,0.027669805380190062,0.7084073976274002,0.120529359614287,80
moead,main_30_3,multi_hotspot_boundary,115,0.019687576845867603,0.028167002969336462,0.7055486530293361,0.12055355227232008,80
moead,main_30_3,multi_hotspot_boundary,120,0.0211419619473997,0.0286710305422628,0.6984712273355005,0.1203861246325714,80
moead,main_30_3,multi_hotspot_boundary,125,0.021596261608377135,0.028989497268771695,0.6968805416858166,0.12119361161320441,80
moead,main_30_3,multi_hotspot_boundary,130,0.02174975170099153,0.028808035256392434,0.6960505779862081,0.12047851632456286,80
moead,main_30_3,multi_hotspot_boundary,135,0.02222458127596171,0.029332943818604934,0.6938386005947093,0.12040401455359108,80
moead,main_30_3,multi_hotspot_boundary,140,0.02251436260750675,0.029887028065728734,0.6916714321574183,0.11989495929974274,80
moead,main_30_3,multi_hotspot_boundary,145,0.022619615116685608,0.029746505772539473,0.6911154484368984,0.11949852280097906,80
moead,main_30_3,multi_hotspot_boundary,150,0.023010764801603797,0.02994118921784871,0.688602469826053,0.1190976799606044,80
moead,main_30_3,multi_hotspot_boundary,155,0.02333396268738478,0.029932719408565598,0.6868740923860462,0.11887220619602135,80
moead,main_30_3,multi_hotspot_boundary,160,0.022947525759819308,0.029919059924215927,0.6864421086066714,0.11540915828545326,80
moead,main_30_3,multi_hotspot_boundary,165,0.02359494685303472,0.02989913738800772,0.6848909158054257,0.11714134811110682,80
moead,main_30_3,multi_hotspot_boundary,170,0.0238066495698867,0.030125393674041188,0.6843197176500798,0.11727793582170576,80
moead,main_30_3,multi_hotspot_boundary,175,0.02441198590069312,0.030512470779329167,0.6829845413868669,0.11875912203338831,80
moead,main_30_3,multi_hotspot_boundary,180,0.024698634015699866,0.03072139298805542,0.6816680862949049,0.11842014140553368,80
moead,main_30_3,multi_hotspot_boundary,185,0.02455056841514583,0.031014881987580754,0.6819463298140506,0.11694703646059289,80
moead,main_30_3,multi_hotspot_boundary,190,0.025510592467002925,0.031069276862196765,0.6786463723312438,0.11704147381437846,80
moead,main_30_3,multi_hotspot_boundary,195,0.026252091395748522,0.03155493214967296,0.6752501354215735,0.11795523152075836,80
moead,main_30_3,remote_hotspot,0,0.0054604689923998685,0.011722128833825141,0.9298733199859892,0.14342498655728175,80
moead,main_30_3,remote_hotspot,1,0.012095888260288814,0.0219533480406289,0.851375556687722,0.16176692045880464,80
moead,main_30_3,remote_hotspot,5,0.016417891207970305,0.022106197841193498,0.8018146185574718,0.1565519720171194,80
moead,main_30_3,remote_hotspot,10,0.020820471964595653,0.025379317074774484,0.7790410120107922,0.15886184667501363,80
moead,main_30_3,remote_hotspot,15,0.023393321037109265,0.02694962155008564,0.7641871965694523,0.15851006490497976,80
moead,main_30_3,remote_hotspot,20,0.02570630226292906,0.028015484435087498,0.7505244756322693,0.1581775088881582,80
moead,main_30_3,remote_hotspot,25,0.027579868171375133,0.028094317656386463,0.739551760928263,0.15372543083849147,80
moead,main_30_3,remote_hotspot,30,0.029786380790366395,0.02870806980668737,0.730300208451439,0.154719843573968,80
moead,main_30_3,remote_hotspot,35,0.03108035616873974,0.02892087293026685,0.7228127318642817,0.1533384514139068,80
moead,main_30_3,remote_hotspot,40,0.03230072672638102,0.028949520705681665,0.7180652443791021,0.153074507849509,80
moead,main_30_3,remote_hotspot,45,0.034137418034063186,0.029453614600680154,0.7104936875193119,0.1545045680798707,80
