algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2_wo_decode,210,0.1624318812067666,0.12008760106004128,0.5719498615370501,0.17114945081625546,160
msd_ag_nsga2_wo_decode,215,0.1629975488610166,0.12045148047150692,0.5712886447155262,0.17122050741301909,160
msd_ag_nsga2_wo_decode,220,0.16349969601980038,0.1207475110575639,0.5706565215309592,0.1712226198469639,160
msd_ag_nsga2_wo_decode,225,0.16414949205932153,0.12116650559455121,0.5700516535514869,0.1713126806891647,160
msd_ag_nsga2_wo_decode,230,0.1647022519015017,0.12149589447519055,0.5694962839492347,0.17118277671289608,160
msd_ag_nsga2_wo_decode,235,0.16537901102573854,0.12194211419774376,0.5691876808314593,0.17131336505507533,160
msd_ag_nsga2_wo_decode,240,0.16597705000580903,0.12235361420372068,0.5684842722355476,0.17136418214985585,160
msd_ag_nsga2_wo_decode,245,0.16642518865906075,0.12262169849816498,0.5681015604326194,0.17140213358886675,160
msd_ag_nsga2_wo_dual_init,0,0.0,0.0,1.1047911340282646,0.08933820257034836,160
msd_ag_nsga2_wo_dual_init,1,3.322708754840589e-05,0.00041897763205803635,1.0730693836027325,0.09138083465882749,160
msd_ag_nsga2_wo_dual_init,5,0.00036403164860993373,0.001906750731248872,1.0033585115942638,0.09682508951092336,160
msd_ag_nsga2_wo_dual_init,10,0.0035690432221364083,0.01048576179207392,0.8916725148662212,0.10470084506976143,160
msd_ag_nsga2_wo_dual_init,15,0.011067441239632025,0.026541231133834345,0.8344853175228358,0.12368397811175474,160
msd_ag_nsga2_wo_dual_init,20,0.016348884696292226,0.03506332871031525,0.8232240024092465,0.1335724801006774,160
msd_ag_nsga2_wo_dual_init,25,0.03305186621333854,0.05511616131505746,0.7607427417210693,0.16201583006542772,160
msd_ag_nsga2_wo_dual_init,30,0.043138968459752715,0.06539819101958054,0.7427287044955411,0.17445597924915313,160
msd_ag_nsga2_wo_dual_init,35,0.06304324597914253,0.08311941025263818,0.6880284159266733,0.1918041507356823,160
msd_ag_nsga2_wo_dual_init,40,0.08314783254098773,0.09740847006656214,0.6410343304314985,0.20087403095999068,160
msd_ag_nsga2_wo_dual_init,45,0.09279516692907239,0.10342319661656954,0.6260415230346279,0.20391705281017236,160
msd_ag_nsga2_wo_dual_init,50,0.11188675570574551,0.11463447228372405,0.585836860933872,0.20986376290898165,160
msd_ag_nsga2_wo_dual_init,55,0.13166636360247794,0.12364886344785281,0.5456777383985421,0.21189886250444176,160
msd_ag_nsga2_wo_dual_init,60,0.14146213825399082,0.12909201230792738,0.5341925115731943,0.21510865423181755,160
msd_ag_nsga2_wo_dual_init,65,0.15897474608006185,0.13511652185958417,0.501420337538943,0.21298041509429622,160
msd_ag_nsga2_wo_dual_init,70,0.16890327786793155,0.13998133815979788,0.4883386893028808,0.2153498168363347,160
msd_ag_nsga2_wo_dual_init,75,0.18575896728778477,0.14296142457271213,0.45790771501681277,0.2097176564389813,160
msd_ag_nsga2_wo_dual_init,80,0.20011375462184003,0.1442957996577814,0.43321557288823626,0.2020758469891744,160
msd_ag_nsga2_wo_dual_init,85,0.2078349308566617,0.14721489203384416,0.42435540775584324,0.20287574028794753,160
msd_ag_nsga2_wo_dual_init,90,0.22216248727674187,0.14886130414258697,0.4023239747299564,0.19886232300045345,160
msd_ag_nsga2_wo_dual_init,95,0.23437334742083182,0.15039016219093873,0.3856166620268126,0.1957812494465095,160
msd_ag_nsga2_wo_dual_init,100,0.24152791631734344,0.15328675253093021,0.3785649334700168,0.19650730063774025,160
msd_ag_nsga2_wo_dual_init,105,0.2520091822908402,0.1543331332006825,0.36301244229953733,0.18923863722953274,160
msd_ag_nsga2_wo_dual_init,110,0.2579425276869869,0.15568226625539514,0.35589130700920735,0.18737389048486539,160
msd_ag_nsga2_wo_dual_init,115,0.2674054894776997,0.15711719569058652,0.3438978469822111,0.18393175161458336,160
msd_ag_nsga2_wo_dual_init,120,0.27671186803753256,0.15719981506319836,0.33162402557761916,0.17919712715296635,160
msd_ag_nsga2_wo_dual_init,125,0.28244927117439234,0.15816015414881407,0.3247365857106671,0.17873073150567229,160
